Tanggal,Price100,Price50,Price25,Price10,Price5,Price3,Price2,Price1
2017-04-09,55150000,27600000,13825000,5560000,2805000,1692000,1140000,590000
2017-04-10,55150000,27600000,13825000,5560000,2805000,1692000,1140000,590000
2017-04-11,55250000,27650000,13850000,5570000,2810000,1695000,1142000,591000
2017-04-12,55550000,27800000,13925000,5600000,2825000,1704000,1148000,594000
2017-04-13,55950000,28000000,14025000,5640000,2845000,1716000,1156000,598000
2017-04-14,55950000,28000000,14025000,5640000,2845000,1716000,1156000,598000
2017-04-15,55950000,28000000,14025000,5640000,2845000,1716000,1156000,598000
2017-04-16,55950000,28000000,14025000,5640000,2845000,1716000,1156000,598000
2017-04-17,56150000,28100000,14075000,5660000,2855000,1722000,1160000,600000
2017-04-18,55650000,27850000,13950000,5610000,2830000,1707000,1150000,595000
2017-04-19,56050000,28050000,14050000,5650000,2850000,1719000,1158000,599000
2017-04-20,55650000,27850000,13950000,5610000,2830000,1707000,1150000,595000
2017-04-21,55850000,27950000,14000000,5630000,2840000,1713000,1154000,597000
2017-04-22,55950000,28000000,14025000,5640000,2845000,1716000,1156000,598000
2017-04-23,55950000,28000000,14025000,5640000,2845000,1716000,1156000,598000
2017-04-24,55950000,28000000,14025000,5640000,2845000,1716000,1156000,598000
2017-04-25,55650000,27850000,13950000,5610000,2830000,1707000,1150000,595000
2017-04-26,55050000,27550000,13800000,5550000,2800000,1689000,1138000,589000
2017-04-27,55150000,27600000,13825000,5560000,2805000,1692000,1140000,590000
2017-04-28,55050000,27550000,13800000,5550000,2800000,1689000,1138000,589000
2017-04-29,55050000,27550000,13800000,5550000,2800000,1689000,1138000,589000
2017-04-30,55050000,27550000,13800000,5550000,2800000,1689000,1138000,589000
2017-05-01,55050000,27550000,13800000,5550000,2800000,1689000,1138000,589000
2017-05-02,54850000,27450000,13750000,5530000,2790000,1683000,1134000,587000
2017-05-03,54850000,27450000,13750000,5530000,2790000,1683000,1134000,587000
2017-05-04,54150000,27100000,13575000,5460000,2755000,1662000,1120000,580000
2017-05-05,53950000,27000000,13525000,5440000,2745000,1656000,1116000,578000
2017-05-06,54050000,27050000,13550000,5450000,2750000,1659000,1118000,579000
2017-05-07,54050000,27050000,13550000,5450000,2750000,1659000,1118000,579000
2017-05-08,54250000,27150000,13600000,5470000,2760000,1665000,1122000,581000
2017-05-09,54150000,27100000,13575000,5460000,2755000,1662000,1120000,580000
2017-05-10,54050000,27050000,13550000,5450000,2750000,1659000,1118000,579000
2017-05-11,53750000,26900000,13475000,5420000,2735000,1650000,1112000,576000
2017-05-12,53750000,26900000,13475000,5420000,2735000,1650000,1112000,576000
2017-05-13,54250000,27150000,13600000,5470000,2760000,1665000,1122000,581000
